,Player Name,Player_ID
3754,"Snooke, S J",1649
3755,"Snow, J A",1651
3756,"Sobers, G S A",1652
3757,"Sodhi, I S",4243
3758,"Sodhi, R S",2888
3759,Sohag Gazi,3975
3760,Sohaib Maqsood,4230
3761,Sohail Butt,2889
3762,Sohail Fazal,2890
3763,Sohail Khan,3525
3764,Sohail Tanvir,3502
3765,Soheel Hussain,5117
3766,"Sohoni, S W",1654
3767,"Solanki, V S",2891
3768,"Sole, C B",4577
3769,"Sole, T B",4724
3770,"Solkar, E D",1655
3771,"Solomon, J S",1656
3772,"Solomon, W R T",1657
3773,"Somasunder, S B",2892
3774,"Somerville, W E R",4836
3775,Sompal Kami,4291
3776,"Sood, M M",1658
3777,"Soper, C A",4460
3778,"Soraine, D",3432
3779,"Sorensen, M C",3941
3780,"Soto, E S",5087
3781,Soumya Sarkar,4362
3782,"Southee, T G",3542
3783,"Southerton, J",1659
3784,"Sparling, J T",1660
3785,"Spearman, C M",2042
3786,"Spofforth, F R",1661
3787,"Spooner, R H",1662
3788,"Spooner, R T",1663
3789,"Sran, B B",4512
3790,"Sreekumar, L",4492
3791,"Sreesanth, S",3327
3792,"Srikkanth, K",1664
3793,"Srinath, J",1665
3794,"Srinivasan, H",5118
3795,"Srinivasan, T E",1666
3796,"Sriram, S",2893
3797,"Ssenyondo, H",5155
3798,"St Hill, E L",1667
3799,"St Hill, W H",1668
3800,"Stackpole, K R",1669
3801,"Stander, J H",3656
3802,"Stanger, I M",2894
3803,"Stanlake, B",4626
3804,"Stanyforth, R T",1670
3805,"Staple, R W",3215
3806,"Staples, S J",1671
3807,"Starc, M A",3830
3808,"Statham, J B",1672
3809,"Statham, N A",3091
3810,"Stayers, S C",1673
3811,"Stead, G R",2176
3812,"Stead, M P",2895
3813,"Steede, R D",3381
3814,"Steel, A G",1674
3815,"Steele, D S",1675
3816,"Stelling, W F",3410
3817,"Stephenson, B S",5048
3818,"Stephenson, J P",1676
3819,"Stephenson, T J",5083
3820,"Stevens, G B",1677
3821,"Stevens, G T S",1678
3822,"Stevenson, G B",1679
3823,"Stewart, A J",1680
3824,"Stewart, E L R",2896
3825,"Stewart, M J",1681
3826,"Stewart, R B",1682
3827,"Stewart, S L",3773
3828,"Steyn, D W",3242
3829,"Steyn, P J R",2012
3830,"Stirling, D A",1683
3831,"Stirling, P R",3586
3832,"Stoddart, A E",1684
3833,"Stoinis, M P",4389
3834,"Stokes, B A",3883
3835,"Stokkers, L W",3599
3836,"Stollmeyer, J B",1685
3837,"Stollmeyer, V H",1686
3838,"Stone, O P",4819
3839,"Stoneman, M D",4700
3840,"Storer, W",1687
3841,"Stott, L W",2897
3842,"Strang, B C",2017
3843,"Strang, P A",2005
3844,"Strauss, A J",3148
3845,"Streak, H H",1986
3846,"Street, G B",1688
3847,"Stricker, L A",1689
3848,"Strudwick, H",1690
3849,"Strydom, G M",3344
3850,"Strydom, P C",2207
3851,"Strydom, R",3539
3852,"Stuart, A M",2898
3853,"Stuart, C E L",2256
3854,"Studd, C T",1691
3855,"Studd, G B",1692
3856,"Styris, S B",2899
3857,"Su'A, M L",1693
3858,Subashis Roy,4619
3859,"Subba Row, R",1694
3860,"Subramanya, V",1695
3861,"Such, P M",1696
3862,"Sudhakar Rao, R",2900
3863,Sufyan Mehmood,4502
3864,"Sugg, F H",1697
3865,Suhrawadi Shuvo,3771
3866,"Suji, A O",2901
3867,"Suji, M A",2902
3868,Sultan Ahmed,4466
3869,Sultan Ahmed,4680
3870,Sultan Zarawani,2903
3871,"Sulzberger, G P",2904
3872,Sumair Khan,5006
3873,"Sumar, S",2905
3874,"Sunderam, G R",1698
3875,Sunzamul Islam,4688
3876,Suraj Kumar,5034
3877,"Surendranath, R",1699
3878,"Surkari, Z E",3579
3879,"Surti, R F",1700
3880,"Susskind, M J",1701
3881,"Sutcliffe, B",1702
3882,"Sutcliffe, H",1703
3883,"Swamy, V N",1704
3884,"Swanepoel, S J",3069
3885,"Swann, G P",2906
3886,"Swart, M R",3867
3887,"Swepson, M J",4796
3888,"Swetman, R",1705
3889,Syed Ali U Naqvi,2115
3890,Syed Maqsood,3197
3891,Syed Rasel,3323
3892,"Symcox, P L",1706
3893,"Symonds, A",2907
3894,"Synman, G",3076
3895,"Szwarczynski, E S",3413
3896,Tabarak Dar,3184
3897,"Taber, H B",1707
3898,"Taberer, H M",1708
3899,Tahir Dar,4863
3900,Tahir Naqqash,1249
3901,"Taibu, T",2975
3902,Taijul Islam,4324
3903,"Tait, A R",2908
3904,"Tait, S W",3319
3905,Talat Ali,0047
3906,Talha Jubair,3023
3907,Talha Khan,5111
3908,"Tallon, D",1709
3909,"Tamhane, N S",1710
3910,Tamim Iqbal,3461
3911,Tamoor Sajjad,4905
3912,Tanbir Hayder,4620
3913,"Tancred, A B",1711
3914,"Tancred, L J",1712
3915,"Tancred, V M",1713
3916,Tanveer Ahmed,4534
3917,Tanvir Ahmed,3837
3918,Tanvir Mehdi,2909
3919,Tanwir Afzal,4281
3920,Tapash Baisya,3032
3921,"Tapscott, G L",1714
3922,"Tapscott, L E",1715
3923,Taqueer Hussain,4999
3924,"Tarapore, K K",1716
3925,Tareq Aziz,3010
3926,"Tari, R",4978
3927,Tariq Javed,2910
3928,Tarun Sharma,5036
3929,Taskin Ahmed,4299
3930,Taslim Arif,0088
3931,"Tate, F W",1717
3932,"Tate, M W",1718
3933,"Tattersall, R",1719
3934,Taufeeq Umar,2982
3935,Tausif Ahmed,0023
3936,"Tavare, C J",1720
3937,"Tayfield, H J",1721
3938,"Taylor, A I",1722
3939,"Taylor, B R",1723
3940,"Taylor, B R M",3169
3941,"Taylor, D",1724
3942,"Taylor, D D",1725
3943,"Taylor, H W",1726
3944,"Taylor, J E",3122
3945,"Taylor, J M",1728
3946,"Taylor, J O",1727
3947,"Taylor, J P",1729
3948,"Taylor, J W A",3884
3949,"Taylor, K",1730
3950,"Taylor, L B",1731
3951,"Taylor, L R P L",3348
3952,"Taylor, M A",1732
3953,"Taylor, P L",1733
3954,"Taylor, R M L",4013
3955,"Taylor, R W",1734
3956,"Taylor, S R",4953
3957,"Telemachus, R",2911
3958,"ten Doeschate, R N",3407
3959,"Tendulkar, S R",1735
3960,"Tennekoon, A P B",2912
3961,"Tennyson, L H",1736
3962,"ter Braak, D J",4811
3963,"Terbrugge, D J",2153
3964,"Terry, S P",4569
3965,"Terry, V P",1737
3966,"Tewarie, V A B",3870
3967,"Thakur, S N",4393
3968,"Tharanga, W U",3291
3969,"Theron, J",3824
3970,"Theunissen, N H",1738
3971,"Thirimanne, H D R L",3749
3972,"Thomas, A C",3700
3973,"Thomas, D C",3718
3974,"Thomas, G",1739
3975,"Thomas, J G",1740
3976,"Thomas, O R",4822
3977,"Thompson, E P",3652
3978,"Thompson, G J",1741
3979,"Thompson, G J",3540
3980,"Thompson, N",1742
3981,"Thompson, P I C",2051
3982,"Thompson, S R",4237
3983,"Thoms, G R",1743
3984,"Thomson, A L",1744
3985,"Thomson, J R",1745
3986,"Thomson, K",1746
3987,"Thomson, N I",1747
3988,"Thomson, S A",1748
3989,"Thornton, P G",1749
3990,"Thorpe, G P",1750
3991,"Thuraisingam, S",3089
3992,"Thurlow, H M",1751
3993,"Thushara, T",3126
3994,"Tickner, B M",4851
3995,"Tikolo, L O",2913
3996,"Tikolo, S O",2914
3997,"Tillakaratne, H P",1752
3998,"Tindill, E W T",1753
3999,"Tiripano, D T",4314
4000,"Tissera, M H",2915
4001,"Titmus, F J",1754
4002,"Tiwary, M K",3530
4003,"Tiwary, S S",3833
4004,"Tolchard, R W",1755
4005,"Tomlinson, D S",1756
4006,"Tommy, C",4989
4007,"Tonge, G C",3717
4008,"Toohey, P M",1757
4009,"Topley, R J W",4479
4010,"Toshack, E R H",1758
4011,"Townsend, C L",1759
4012,"Townsend, D C H",1760
4013,"Townsend, L F",1761
4014,"Traicos, A J",1762
4015,"Travers, J P F",1764
4016,"Tredwell, J C",3772
4017,"Tremain, C P",4594
4018,"Tremlett, C T",3282
4019,"Tremlett, M F",1765
4020,"Trescothick, M E",2228
4021,"Tribe, G E",1766
4022,"Trim, J",1767
4023,"Trimble, G S",2916
4024,"Trimborn, P H J",1768
4025,"Trott, A E",1770
4026,"Trott, G H S",1769
4027,"Trott, I J L",3693
4028,"Trott, R J",3511
4029,"Troughton, J O",3124
4030,"Troup, G B",1772
4031,"Trueman, F S",1773
4032,"Trumble, H",1774
4033,"Trumble, J W",1775
4034,"Trumper, V T",1776
4035,"Truscott, P B",1777
4036,"Tshabalala, T",3477
4037,"Tshose, T",5166
4038,"Tsolekile, T L",3234
4039,"Tsotsobe, L L",3641
4040,"Tucker, J J",3375
4041,"Tucker, L J",4586
4042,"Tucker, T E",3577
4043,"Tuckett, C M",2917
4044,"Tuckett, L",1778
4045,"Tuckett, L R",1779
4046,"Tudor, A J",2155
4047,"Tuffey, D R",2219
4048,"Tufnell, N C",1780
4049,"Tufnell, P C R",1781
4050,"Turnbull, M J",1782
4051,"Turner, A",1783
4052,"Turner, A J",4648
4053,"Turner, C T B",1784
4054,"Turner, G M",1785
4055,Tushar Imran,2998
4056,"Twentyman-Jones, P S",1786
4057,"Twose, R G",2038
4058,"Tyagi, S",3743
4059,"Tye, A J",4383
4060,"Tyldesley, G E",1787
4061,"Tyldesley, J T",1788
4062,"Tyldesley, R K",1789
4063,"Tylecote, E F S",1790
4064,"Tyler, E J",1791
4065,"Tyler, H E R",4968
4066,"Tyson, F H",1792
4067,"Udal, S D",2918
4068,"Udana, I",3699
4069,"Udawatte, M L",3544
4070,"Ulyett, G",1796
4071,Umair Ali,4452
4072,"Umanath, J",5045
4073,Umar Adam,4879
4074,Umar Akmal,3721
4075,Umar Amin,3793
4076,Umar Gul,3100
4077,"Umrigar, P R",1797
4078,"Unadkat, J D",3838
4079,"Underwood, D L",1798
4080,"Upashantha, K E A",2170
4081,"Ura, T P",4342
4082,Usman Ali,4878
4083,Usman Ghani,4300
4084,Usman Limbada,3753
4085,Usman Mushtaq,4496
4086,Usman Salahuddin,3862
4087,Usman Shinwari,4253
4088,"Uthappa, R V",3355
4089,"Utseya, P",3170
4090,"Vaas, W P U J C",2000
4091,"Vadher, A V",2919
4092,"Vaidya, P S",2920
4093,"Vala, A",4341
4094,"Valentine, A L",1801
4095,"Valentine, B H",1802
4096,"Valentine, J N",2921
4097,"Valentine, V A",1803
4098,"van Beek, L V",4295
4099,"van Bunge, D L S",3043
4100,"van der Bijl, P G V",1804
4101,"van der Dussen, H E",4817
4102,"van der Gugten, T",3944
4103,"van der Merwe, A",3814
4104,"Van Der Merwe, E A",1805
4105,"van der Merwe, P L",1806
4106,"van der Merwe, R E",3658
4107,"van der Wath, J J",3339
4108,"van Jaarsveld, M",3050
4109,"van Jaarsveld, V B",3636
4110,"van Meekeren, P A",4021
4111,"van Nierop, M W A",3445
4112,"van Noortwijk, K J",2922
4113,"Van Oosterom, R F",2923
4114,"van Rooi, B O",3097
4115,"van Ryneveld, C B",1807
4116,"van Schelven, M B",4444
4117,"van Schoor, M",3093
4118,"van Troost, L P",3044
4119,"van Vuuren, R J",3092
4120,"van Wyk, C  F",3943
4121,"van Wyk, M N",3129
4122,"Van Zyl, C J P",2924
4123,"van Zyl, S",4366
4124,"Vance, R H",1808
4125,"Vandersay, J D F",4474
4126,"Vandort, M G",2983
4127,"Vanua, N",4353
4128,"Varaiya, H A",3422
4129,"Vare, J N T",4347
4130,"Varnals, G D",1809
4131,"Vaughan, J C B",2925
4132,"Vaughan, J T C",1810
4133,"Vaughan, M P",2200
4134,"Veivers, T R",1811
4135,"Veletta, M R J",1812
4136,"Vengsarkar, D B",1813
4137,"Venkataraghavan, S",1814
4138,"Venkataramana, M",1815
4139,"Venugopal Rao, Y",3288
4140,"Verity, H",1816
4141,"Vermeulen, M A",2926
4142,"Vernon, G F",1817
4143,"Vesawkar, S",4292
4144,"Vettori, D L",2090
4145,"Vifah, J K",5171
4146,"Vihari, G H",4117
4147,"Vijay, M",3626
4148,"Vilas, D J",3950
4149,"Viljoen, C",5030
4150,"Viljoen, D P",2135
4151,"Viljoen, G C H",4513
4152,"Viljoen, K G",1818
4153,Vimal Kumar,4987
4154,"Vinay Kumar, R",3782
4155,"Vince, J M",4419
4156,"Vincent, C L",1819
4157,"Vincent, L",2927
4158,"Vine, J",1820
4159,"Vine, T C",4997
4160,"Vintcent, C H",1821
4161,"Vira, J",4979
4162,"Viraliliu, W",4990
4163,"Visee, T P",4445
4164,Vishal Ahir,5086
4165,"Viswanath, G R",1822
4166,"Viswanath, S",1823
4167,"Vithanage, K D K",4012
4168,"Vitori, B V",3872
4169,"Vivian, G E",1824
4170,"Vivian, H G",1825
4171,Vizianagram,1826
4172,"Voce, W",1827
4173,"Voges, A C",3463
4174,"Vogler, A E E",1828
4175,"Vonhagt, D M",2928
4176,"Waddington, A",1829
4177,"Wade, H F",1830
4178,"Wade, M S",3910
4179,"Wade, W W",1831
4180,"Wadekar, A L",1832
4181,"Wadsworth, K J",1833
4182,Wafadar Momand,4795
4183,"Wagner, N",3967
4184,Wahab Riaz,3529
4185,Wahidul Gani,2929
4186,"Wainwright, E",1834
4187,"Waiswa, C",5156
4188,"Waite, J H B",1835
4189,"Waite, M G",1836
4190,Wajahatullah Wasti,2167
4191,"Walcott, C L",1837
4192,"Walcott, L A",1838
4193,"Walker, B G K",2249
4194,"Walker, M D J",3151
4195,"Walker, M H N",1839
4196,"Walker, P M",1840
4197,"Wall, T W",1841
4198,"Wallace, C D",3946
4199,"Wallace, P A",2123
4200,"Wallace, W M",1842
4201,"Waller, A C",2084
4202,"Waller, M N",3640
4203,"Walmsley, K P",2021
4204,"Walsh, C A",1843
4205,"Walsh, H R",4956
4206,"Walter, K A",1844
4207,"Walters, C F",1845
4208,"Walters, F H",1846
4209,"Walters, K D",1847
4210,"Walters, R",3068
4211,"Walton, C A K",3713
4212,"Walusimbi, S",2930
4213,Waqar Hasan,0724
4214,Waqar Salamkheil,4951
4215,Waqar Younis,1959
4216,Waqas Ali,5115
4217,Waqas Barkat,4282
4218,Waqas Khan,4356
4219,Waqas Maqsood,4829
4220,"Ward, A",1849
4221,"Ward, A",1848
4222,"Ward, F A",1850
4223,"Ward, I J",2972
4224,"Ward, J T",1851
4225,"Ward, T A",1852
4226,"Wardlaw, I",4008
4227,"Wardle, J H",1853
4228,"Warnapura, B",1854
4229,"Warnapura, B S M",3467
4230,"Warnaweera, K P J",1855
4231,"Warne, S K",1856
4232,"Warner, D A",3637
4233,"Warner, P F",1857
4234,"Warr, J J",1858
4235,"Warren, A",1859
4236,"Warrican, J A",4486
4237,"Washbrook, C",1860
4238,"Washington, D M",3278
4239,Washington Sundar,4684
4240,Wasim Akram,0029
4241,Wasim Ali,4922
4242,Wasim Bari,0135
4243,Wasim Haider,2931
4244,Wasim Raja,1419
4245,"Wassan, A S",1861
4246,"Watambwa, B T",2968
4247,"Wategaonkar, V S",4533
4248,"Waters, S",3621
4249,"Watkin, S L",1862
4250,"Watkins, A J",1863
4251,"Watkins, J C",1864
4252,"Watkins, J R",1865
4253,"Watkinson, M",2028
4254,"Watling, B J",3737
4255,"Watson, C D",1866
4256,"Watson, G D",1867
4257,"Watson, R R",3399
4258,"Watson, S R",3017
4259,"Watson, W",1869
4260,"Watson, W",1870
4261,"Watson, W J",1868
4262,"Watt, L",1871
4263,"Watt, M R J",4436
4264,"Watts, D F",3425
4265,"Waugh, M E",1872
4266,"Waugh, S R",1873
4267,"Wazir Ali, S",0046
4268,Wazir Mohammad,1202
4269,"Webb, M G",1875
4270,"Webb, P N",1876
4271,"Webb, R J",2932
4272,"Webbe, A J",1877
4273,"Weekes, E D C",1878
4274,"Weekes, K H",1879
4275,"Weerakkody, A P",2933
4276,"Weerakkody, D S",4642
4277,"Weerakoon, S",3956
4278,"Weeraratne, K",2934
4279,"Weerasinghe, C D U",1880
4280,"Weir, G L",1881
4281,"Welegedara, U W M B C A",3516
4282,"Wellard, A W",1882
4283,"Wellham, D M",1883
4284,"Wells, A P",2029
4285,"Wells, C M",2935
4286,"Wells, V J",2936
4287,"Welsh, S R",3433
4288,"Wesley, C",1884
4289,"Wesonga, D S",3812
4290,"Wessels, K C",1885
4291,"West, R M",3614
4292,"Westcott, R J",1887
4293,"Westdijk, B A",3849
4294,"Westley, T",4698
4295,"Weston, D",5090
4296,"Wettimuny, M D S",1888
4297,"Wettimuny, S",1889
4298,"Wettimuny, S R D",2937
4299,"Wharf, A G",3209
4300,"Wharton, A",1890
4301,"Whatham, K",3851
4302,"Whatmore, D F",1891
4303,"Wheal, B T J",4520
4304,"Wheeler, B M",4432
4305,"Whelan, R K",3472
4306,"Whitaker, J J",1892
4307,"White, A R",3392
4308,"White, A W",1897
4309,"White, C",1990
4310,"White, C L",3325
4311,"White, D J",1893
4312,"White, D W",1894
4313,"White, G C",1895
4314,"White, J C",1896
4315,"Whitelaw, P E",1898
4316,"Whitney, M R",1899
4317,"Whittall, A R",2066
4318,"Whittall, G J",1987
4319,"Whittingham, S G",4703
4320,"Whitty, W J",1900
4321,"Whysall, W W",1901
4322,"Wickramaratne, R P A",2938
4323,"Wickramasinghe, G P",1902
4324,"Wickremasinghe, A G D",1903
4325,"Wiener, J M",1904
4326,"Wiese, D",4228
4327,"Wight, C V",1905
4328,"Wight, G L",1906
4329,"Wijegunawardene, K I W",1907
4330,"Wijekoon, M R G",3284
4331,"Wijesuriya, R G C",1908
4332,"Wijetunge, P K",1972
4333,"Wildermuth, J D",4799
4334,"Wiles, C A",1909
4335,"Wilkinson, L L",1910
4336,"Willett, E T",1911
4337,"Willey, D J",4420
4338,"Willey, P",1912
4339,"Williams, A B",1913
4340,"Williams, B A",3006
4341,"Williams, C G",5027
4342,"Williams, D",1914
4343,"Williams, E A V",1915
4344,"Williams, H S",2939
4345,"Williams, K O K",4592
4346,"Williams, L R",2940
4347,"Williams, N F",1916
4348,"Williams, S C",1980
4349,"Williams, S C",3270
4350,"Williamson, J G",2941
4351,"Williamson, K S",3817
4352,"Willis, R G D",1917
4353,"Willoughby, C M",2942
4354,"Willoughby, J T",1918
4355,"Wilson, C E M",1919
4356,"Wilson, D",1920
4357,"Wilson, E R",1921
4358,"Wilson, G C",3473
4359,"Wilson, J W",1922
4360,"Wilson, J W",2943
4361,"Wilson, P",2136
4362,"Wimble, C S",1923
4363,"Winslow, P L",1924
4364,"Wiseman, P J",2142
4365,"Wishart, C B",2035
4366,"Wishart, K L",1925
4367,"Wisneski, W A",2944
4368,"Woakes, C R",3846
4369,"Wood, A",1926
4370,"Wood, B",1927
4371,"Wood, G E C",1928
4372,"Wood, G M",1929
4373,"Wood, H",1930
4374,"Wood, M A",4421
4375,"Wood, R",1931
4376,"Woodcock, A J",1932
4377,"Woodcock, L J",3841
4378,"Woodfull, W M",1933
4379,"Woods, S M J",1934
4380,"Woolley, F E",1936
4381,"Woolley, R D",1937
4382,"Woolmer, R A",1938
4383,"Worker, G H",4477
4384,"Worrall, D J",4591
4385,"Worrall, J",1939
4386,"Worrell, F M M",1940
4387,"Worthington, T S",1941
4388,"Wright, C M",3421
4389,"Wright, C W",1942
4390,"Wright, D V P",1943
4391,"Wright, J G",1944
4392,"Wright, K J",1945
4393,"Wright, L J",3499
4394,"Wyatt, R E S",1946
4395,"Wynne, O E",1947
4396,"Wynyard, E G",1948
4397,"Yachad, M",2945
4398,"Yadav, J",4390
4399,"Yadav, J P",3054
4400,"Yadav, N S",1949
4401,"Yadav, U T",3786
4402,"Yadav, V",1950
4403,"Yajurvindra Singh, J",1609
4404,"Yallop, G N",1952
4405,Yamin Ahmadzai,4507
4406,"Yardley, B",1953
4407,"Yardley, N W D",1954
4408,"Yardy, M H",3435
4409,Yashpal Sharma,1565
4410,Yasir Ali,4996
4411,Yasir Ali,3134
4412,Yasir Arafat,2946
4413,Yasir Hameed,3117
4414,Yasir Idrees,4919
4415,Yasir Shah,3898
4416,Yograj Singh,1610
4417,"Yohannan, T",3000
4418,"Young, B A",1955
4419,"Young, B E",2947
4420,"Young, C A",4328
4421,"Young, H I",1956
4422,"Young, J A",1957
4423,"Young, K J",5049
4424,"Young, R A",1958
4425,"Young, R A",3844
4426,"Young, S",2108
4427,Younis Ahmed,0024
4428,Younis Khan,2211
4429,"Yuile, B W",1961
4430,Yunus Badat,2948
4431,Yusuf Ebrahim,5071
4432,Yuvraj Singh,2949
4433,Zafar Gohar,4494
4434,Zafar Iqbal,2950
4435,Zaheer Abbas,0003
4436,Zaheer Ibrahim,4903
4437,Zaheer Maqsood,4493
4438,Zahid Ahmed,2951
4439,Zahid Fazal,0530
4440,Zahid Hussain,3901
4441,Zahid Razzak,2952
4442,Zahid Shah,3559
4443,Zahir Khan,4782
4444,Zahoor Elahi,2078
4445,Zahoor Khan,4632
4446,Zain Abbas,3568
4447,Zain Ul Tashnam,5065
4448,Zaki Ul Hassan,5110
4449,Zakir Hasan,4733
4450,Zakir Hasan,2953
4451,Zakir Hossain,4984
4452,Zakir Khan,0934
4453,Zakiullah Zaki,3949
4454,Zameer Zahir,3714
4455,Zamir Khan,3947
4456,"Zampa, A",4527
4457,"Zargar, S",5082
4458,Zeeshan Abbas,4920
4459,Zeeshan Maqsood,4461
4460,Zeeshan Siddiqi,3964
4461,Zeeshan Siddiqui,4463
4462,"Zesers, A K",2954
4463,"Zhuwawo, C",3619
4464,Ziaur Rahman,4924
4465,Ziaur Rahman,3966
4466,"Zoehrer, T J",1964
4467,"Zondeki, M",3063
4468,"Zondo, K",4730
4469,"Zoysa, D N T",2095
4470,"Zuiderent, B",2955
4471,"Zulch, J W",1965
4472,Zulfiqar Ahmed,0025
4473,Zulfiqar Ali,2956
4474,Zulfiqar Babar,4226
4475,Zulqarnain Haider,5000
4476,Zulqarnain Haider,3701
4477,Zulquarnain,1966
